2023-10-05 11:33:21,805 - basicLogger - INFO - Start Periodic Processing
2023-10-05 11:33:26,807 - basicLogger - INFO - Start Periodic Processing
2023-10-05 11:34:01,984 - basicLogger - INFO - Start Periodic Processing
2023-10-05 11:34:06,988 - basicLogger - INFO - Start Periodic Processing
2023-10-05 11:34:11,980 - basicLogger - INFO - Start Periodic Processing
2023-10-05 12:43:28,067 - basicLogger - INFO - Start Periodic Processing
2023-10-05 12:43:33,069 - basicLogger - INFO - Start Periodic Processing
2023-10-05 12:43:51,878 - basicLogger - INFO - Start Periodic Processing
2023-10-05 12:44:19,160 - basicLogger - INFO - Start Periodic Processing
2023-10-05 12:44:24,158 - basicLogger - INFO - Start Periodic Processing
2023-10-05 12:45:10,626 - basicLogger - INFO - Start Periodic Processing
2023-10-05 12:45:15,625 - basicLogger - INFO - Start Periodic Processing
2023-10-05 12:46:39,225 - basicLogger - INFO - Start Periodic Processing
2023-10-05 12:46:44,216 - basicLogger - INFO - Start Periodic Processing
2023-10-05 12:47:04,023 - basicLogger - INFO - Start Periodic Processing
2023-10-05 12:47:09,019 - basicLogger - INFO - Start Periodic Processing
2023-10-05 12:47:37,771 - basicLogger - INFO - Start Periodic Processing
2023-10-05 12:47:42,776 - basicLogger - INFO - Start Periodic Processing
2023-10-05 12:49:06,907 - basicLogger - INFO - Start Periodic Processing
2023-10-05 12:49:11,899 - basicLogger - INFO - Start Periodic Processing
2023-10-05 12:50:32,880 - basicLogger - INFO - Start Periodic Processing
2023-10-05 12:52:43,706 - basicLogger - INFO - Start Periodic Processing
2023-10-05 12:53:11,601 - basicLogger - INFO - Start Periodic Processing
2023-10-05 12:53:16,592 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:01:42,250 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:01:44,300 - basicLogger - INFO - Status code 200: Retrieved 21251 entries
2023-10-05 13:01:47,244 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:01:49,292 - basicLogger - INFO - Status code 200: Retrieved 21251 entries
2023-10-05 13:14:55,620 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:14:57,662 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 21251 entries
2023-10-05 13:14:59,717 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:15:00,622 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:15:02,678 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 21251 entries
2023-10-05 13:15:04,729 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:15:05,616 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:15:07,676 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 21251 entries
2023-10-05 13:15:09,729 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:15:44,871 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:15:46,950 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 21251 entries
2023-10-05 13:15:49,013 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:15:49,881 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:15:51,941 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 21251 entries
2023-10-05 13:15:54,026 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:15:54,875 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:15:56,933 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 21251 entries
2023-10-05 13:15:58,999 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:17:36,624 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:17:38,684 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 21251 entries
2023-10-05 13:17:40,740 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:17:41,613 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:17:43,685 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 21251 entries
2023-10-05 13:17:45,733 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:18:21,566 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:18:23,630 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 21251 entries
2023-10-05 13:18:25,693 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:18:57,481 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:18:59,544 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 21251 entries
2023-10-05 13:19:01,589 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:19:02,491 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:19:04,563 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 21251 entries
2023-10-05 13:19:06,619 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:19:30,405 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:19:32,463 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 21251 entries
2023-10-05 13:19:34,525 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:19:35,406 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:19:37,468 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 21251 entries
2023-10-05 13:19:39,523 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:20:12,393 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:20:14,450 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 21251 entries
2023-10-05 13:20:16,495 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:20:16,497 - basicLogger - DEBUG - Updated Statistics: 
	Number of new employee entries: 21251
	 Number of new request leave entries: 16484
\Max number off days off:0
	Max number of hours off: 0 
2023-10-05 13:20:16,498 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:20:17,397 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:20:19,450 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 3 entries
2023-10-05 13:20:21,494 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:20:21,495 - basicLogger - DEBUG - Updated Statistics: 
	Number of new employee entries: 3
	 Number of new request leave entries: 16484
\Max number off days off:0
	Max number of hours off: 0 
2023-10-05 13:20:21,496 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:21:30,206 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:21:32,257 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 21251 entries
2023-10-05 13:21:34,314 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:21:34,321 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 21251
	Number of new request leave entries: 16484
	Max number off days off:0
	Max number of hours off: 0 
2023-10-05 13:21:34,321 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:21:35,210 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:21:37,257 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 3 entries
2023-10-05 13:21:39,312 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:21:39,318 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 3
	Number of new request leave entries: 16484
	Max number off days off:0
	Max number of hours off: 0 
2023-10-05 13:21:39,319 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:22:26,051 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:22:28,106 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 21251 entries
2023-10-05 13:22:30,169 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:22:32,830 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 21251
	Number of new request leave entries: 16484
	Max number off days off:0
	Max number of hours off: 0 
2023-10-05 13:22:32,831 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:24:14,920 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:24:16,976 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 21251 entries
2023-10-05 13:24:19,040 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:24:19,047 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 0
	Number of new request leave entries: 0
	Max number off days off:0
	Max number of hours off: 0 
2023-10-05 13:24:19,048 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:24:19,913 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:24:21,969 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 21251 entries
2023-10-05 13:24:24,011 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:24:24,017 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 0
	Number of new request leave entries: 0
	Max number off days off:0
	Max number of hours off: 0 
2023-10-05 13:24:24,018 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:25:50,042 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:25:52,113 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 21251 entries
2023-10-05 13:25:54,170 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:25:54,176 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 0
	Number of new request leave entries: 0
	Max number off days off:0
	Max number of hours off: 0 
2023-10-05 13:25:54,177 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:25:55,042 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:25:57,089 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 21251 entries
2023-10-05 13:25:59,150 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:25:59,156 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 0
	Number of new request leave entries: 0
	Max number off days off:0
	Max number of hours off: 0 
2023-10-05 13:25:59,156 - basicLogger - INFO - Period Processing has ended
2023-10-05 13:26:33,512 - basicLogger - INFO - Start Periodic Processing
2023-10-05 13:26:35,577 - basicLogger - INFO - Status code 200 recieved by /employee: Retrieved 21251 entries
2023-10-05 13:26:37,625 - basicLogger - INFO - Status code 200 recieved by /requestleave: Retrieved 16484 entries
2023-10-05 13:26:37,633 - basicLogger - DEBUG - 
Updated Statistics: 
	Number of new employee entries: 21251
	Number of new request leave entries: 16484
	Max number off days off:143
	Max number of hours off: 150 
2023-10-05 13:26:37,633 - basicLogger - INFO - Period Processing has ended
